symbol,side,entry_price,exit_price,quantity,stop,target,risk_usdt,gross_pnl,fee_usdt,pnl,result,close_reason,balance_after
ETHUSDT,SHORT,2136.67,2051.1308120249073,1.2046297375853485,2179.4395939875467,2051.1308120249073,51.521524781850005,103.04304956,5.04474939,97.99830017,WIN,TAKE_PROFIT,10402.30325654
BTCUSDT,SHORT,68652.2,69401.10895919066,0.06944971834614984,69401.10895919066,67154.38208161866,52.0115162827,-52.01151628,9.58776342,-61.59927971,LOSS,STOP_LOSS,10340.70397683
BTCUSDT,SHORT,69324.0,67778.2563617824,0.06689792357000379,70096.8718191088,67778.2563617824,51.70351988415,103.40703977,9.17185627,94.2351835,WIN,TAKE_PROFIT,10434.93916033
BTCUSDT,SHORT,67751.6,68449.59460542467,0.0747494255631194,68449.59460542467,66355.61078915067,52.17469580165,-52.1746958,10.18096106,-62.35565686,LOSS,STOP_LOSS,10372.58350347
ETHUSDT,SHORT,2055.71,2091.457743288515,1.4508025611231374,2091.457743288515,1984.21451342297,51.862917517350006,-51.86291752,6.01672158,-57.8796391,LOSS,STOP_LOSS,10314.70386437
SOLUSDT,LONG,89.06,86.1410025703081,17.66823046750455,86.1410025703081,94.89799485938381,51.57351932185001,-51.57351932,3.09549169,-54.66901101,LOSS,STOP_LOSS,10260.03485336
BTCUSDT,SHORT,68162.5,68983.07615079939,0.06251726206863832,68983.07615079939,66521.34769840122,51.300174266800006,-51.30017427,8.57396593,-59.87414019,LOSS,STOP_LOSS,10200.16071317
SOLUSDT,SHORT,86.56,83.49080902518769,33.23403723286961,88.09459548740617,83.49080902518769,51.00080356585,102.00160713,5.65147492,96.35013221,WIN,TAKE_PROFIT,10296.51084538
BTCUSDT,SHORT,66846.6,65083.82433142738,0.058410783793705366,67727.98783428632,65083.82433142738,51.4825542269,102.96510845,7.70615949,95.25894896,WIN,TAKE_PROFIT,10391.76979434
BTCUSDT,SHORT,65820.3,66644.7277292552,0.06302414041633486,66644.7277292552,64171.444541489596,51.9588489717,-51.95884897,8.34849451,-60.30734348,LOSS,STOP_LOSS,10331.46245086
BTCUSDT,LONG,67087.0,66019.4490241438,0.04838861414825604,66019.4490241438,69222.10195171241,51.657312254299995,-51.65731225,6.4408366,-58.09814886,LOSS,STOP_LOSS,10273.364302
BTCUSDT,SHORT,66099.3,66894.4810790351,0.06459764054286886,66894.4810790351,64508.9378419298,51.36682151,-51.36682151,8.59108446,-59.95790597,LOSS,STOP_LOSS,10213.40639603
SOLUSDT,SHORT,81.0,82.455206501595,35.092635941481475,82.455206501595,78.08958699681001,51.06703198015,-51.06703198,5.73607405,-56.80310603,LOSS,STOP_LOSS,10156.60329
